ReportID,Timestamp,ScreenLoadTime,DbQueryTime,MemoryUsage,GcEvents,ExceptionsLogged
2339,2025-06-03T20:37:55.350667600,0,0,249,31,
2340,2025-06-03T20:37:55.803665600,1,1,286,36,
2341,2025-06-03T20:37:56.089697100,1,1,235,37,
2342,2025-06-03T20:41:13.538069700,0,0,62,13,
2343,2025-06-03T20:45:38.340242700,0,0,41,15,
2344,2025-06-07T12:17:52.892155400,179,178,150,13,
2345,2025-06-07T13:34:37.295513400,15,15,143,3,
2346,2025-06-07T13:34:40.737935900,1,1,140,4,
2347,2025-06-07T13:34:41.775622300,1,0,99,5,
2348,2025-06-07T13:34:42.695834500,0,0,95,6,
2349,2025-06-07T13:34:43.816080600,0,0,115,7,
2350,2025-06-07T13:36:17.323760,16,16,143,3,
2351,2025-06-07T13:37:40.377924200,13,12,141,3,
2352,2025-06-07T13:37:42.124686500,0,0,143,4,
2353,2025-06-07T13:37:43.474497100,0,0,124,5,
2354,2025-06-07T13:37:44.274395900,0,0,147,9,
2355,2025-06-07T13:37:44.953429400,0,0,86,12,
2356,2025-06-07T13:37:45.848497200,0,0,91,12,
2357,2025-06-07T13:37:46.833055600,0,0,118,12,
2358,2025-06-07T13:38:10.390381200,183,183,148,8,
2359,2025-06-07T13:38:14.664817900,0,0,219,27,
2360,2025-06-07T13:38:17.848862800,360,360,283,35,
2361,2025-06-07T13:38:19.239432300,0,0,201,44,
2362,2025-06-07T13:38:21.317325500,246,246,293,52,
2363,2025-06-07T13:38:33.117272300,1,1,437,53,
2364,2025-06-07T13:38:34.587751500,0,0,469,53,
2365,2025-06-07T13:39:19.664976400,10,10,140,3,
2366,2025-06-07T13:39:22.378168700,0,0,131,4,
2367,2025-06-07T13:43:40.400576800,9,8,142,3,
2368,2025-06-07T13:43:41.996757500,1,1,122,4,
2369,2025-06-07T13:46:09.420909900,11,11,143,3,
2370,2025-06-07T13:46:11.205532100,0,0,120,4,
2371,2025-06-07T13:47:42.533145200,10,10,143,3,
2372,2025-06-07T13:48:29.370953200,7,6,141,3,
2373,2025-06-07T13:50:42.678669200,13,13,141,3,
2374,2025-06-07T13:50:44.305333100,0,0,93,4,
2375,2025-06-07T13:50:45.295579800,0,0,120,4,
2376,2025-06-07T14:00:35.607896400,20,20,141,3,
2377,2025-06-07T14:00:37.757627100,0,0,120,4,
2378,2025-06-07T14:07:30.758265400,16,16,142,3,
2379,2025-06-07T14:07:32.819718800,0,0,129,4,
2380,2025-06-07T14:07:33.495717100,0,0,86,6,
2381,2025-06-07T14:07:34.367857100,0,0,90,6,
2382,2025-06-07T14:07:35.501159300,0,0,79,8,
2383,2025-06-07T14:07:35.956757400,246,246,115,13,
2384,2025-06-07T14:07:37.127395700,0,0,107,16,
2385,2025-06-07T14:07:37.854398500,0,0,147,22,
2386,2025-06-07T14:07:38.864981,0,0,158,25,
2387,2025-06-07T14:07:39.584721900,1,1,195,25,
2388,2025-06-07T14:07:40.205753700,0,0,247,25,
2389,2025-06-07T14:07:41.391596900,0,0,250,25,
2390,2025-06-07T14:07:42.363689500,0,0,275,25,
2391,2025-06-07T14:08:56.443938,17,17,143,3,
2392,2025-06-07T14:08:58.491864500,0,0,129,4,
2393,2025-06-07T14:08:59.161506400,0,0,85,6,
2394,2025-06-07T14:09:00.043540900,0,0,89,6,
2395,2025-06-07T14:09:01.155575400,0,0,79,8,
2396,2025-06-07T14:09:01.560579500,0,0,80,11,
2397,2025-06-07T14:09:03.130674200,2,0,106,15,
2398,2025-06-07T14:09:03.780847500,1,1,92,18,
2399,2025-06-07T14:09:05.051453800,0,0,141,18,
2400,2025-06-07T14:09:05.807015300,1,1,172,18,
2401,2025-06-07T14:09:06.376535200,0,0,223,18,
2402,2025-06-07T14:09:07.853119700,0,0,226,18,
2403,2025-06-07T14:09:08.893389900,0,0,154,19,
2404,2025-06-07T14:10:39.410843700,13,13,142,3,
2405,2025-06-07T14:10:41.366119300,0,0,128,4,
2406,2025-06-07T14:10:42.073166200,0,0,85,5,
2407,2025-06-07T14:10:43.024914100,0,0,87,6,
2408,2025-06-07T14:10:44.101567,1,0,79,7,
2409,2025-06-07T14:10:44.504084300,1,1,117,12,
2410,2025-06-07T14:10:46.099695200,0,0,105,16,
2411,2025-06-07T14:10:46.774270500,0,0,154,17,
2412,2025-06-07T14:10:47.636975200,0,0,204,17,
2413,2025-06-07T14:10:48.385055700,1,1,148,18,
2414,2025-06-07T14:10:49.068088700,0,0,202,18,
2415,2025-06-07T14:10:49.925146100,0,0,205,18,
2416,2025-06-07T14:10:50.832268200,0,0,146,19,
2417,2025-06-07T14:11:31.106916200,26,26,143,3,
2418,2025-06-07T14:11:32.834079200,0,0,127,4,
2419,2025-06-07T14:11:33.477131700,1,1,85,5,
2420,2025-06-07T14:11:34.382268400,0,0,88,6,
2421,2025-06-07T14:11:35.372947700,0,0,80,7,
2422,2025-06-07T14:11:35.864586700,0,0,117,12,
2423,2025-06-07T14:11:37.017350200,0,0,108,16,
2424,2025-06-07T14:11:37.710871100,0,0,157,17,
2425,2025-06-07T14:11:38.761422200,1,1,191,17,
2426,2025-06-07T14:11:39.352497400,0,0,162,18,
2427,2025-06-07T14:11:40.909110900,0,0,169,18,
2428,2025-06-07T14:11:41.818244600,0,0,193,18,
2429,2025-06-07T14:12:40.549167400,11,11,140,3,
2430,2025-06-07T14:12:42.465485100,0,0,127,4,
2431,2025-06-07T14:12:43.107962200,0,0,85,5,
2432,2025-06-07T14:12:44.234156100,0,0,88,6,
2433,2025-06-07T14:12:45.454973100,0,0,80,7,
2434,2025-06-07T14:12:45.841534600,0,0,118,12,
2435,2025-06-07T14:12:47.162358600,0,0,107,16,
2436,2025-06-07T14:12:47.876728200,0,0,136,18,
2437,2025-06-07T14:12:48.916071700,1,1,168,18,
2438,2025-06-07T14:12:49.774073800,0,0,159,19,
2439,2025-06-07T14:12:50.540598900,0,0,159,20,
2440,2025-06-07T14:12:51.769637700,0,0,96,21,
2441,2025-06-07T14:14:02.605891900,15,15,142,3,
2442,2025-06-07T14:14:04.386341800,0,0,128,4,
2443,2025-06-07T14:14:05.009348400,0,0,85,5,
2444,2025-06-07T14:14:05.970397800,0,0,87,6,
2445,2025-06-07T14:14:07.095921800,0,0,79,7,
2446,2025-06-07T14:14:07.471910900,0,0,116,12,
2447,2025-06-07T14:14:08.764181900,0,0,105,16,
2448,2025-06-07T14:14:09.500190600,0,0,126,22,
2449,2025-06-07T14:14:10.486700600,1,1,127,23,
2450,2025-06-07T14:14:11.107756500,1,1,130,25,
2451,2025-06-07T14:14:11.954898300,0,0,135,25,
2452,2025-06-07T14:14:13.266900600,0,0,125,26,
2453,2025-06-07T14:15:38.396649500,12,12,142,3,
2454,2025-06-07T14:15:40.501644100,0,0,128,4,
2455,2025-06-07T14:15:41.152219700,1,1,86,6,
2456,2025-06-07T14:15:42.023256100,0,0,90,6,
2457,2025-06-07T14:15:43.062468,0,0,79,8,
2458,2025-06-07T14:15:43.395472900,0,0,114,13,
2459,2025-06-07T14:15:44.789676700,0,0,144,16,
2460,2025-06-07T14:15:45.442675600,0,0,147,21,
2461,2025-06-07T14:15:46.507787300,1,1,95,24,
2462,2025-06-07T14:15:47.124963500,0,0,148,24,
2463,2025-06-07T14:15:47.856010200,0,0,153,24,
2464,2025-06-07T14:15:48.788626100,0,0,179,24,
2465,2025-06-07T14:16:55.835443900,11,10,144,3,
2466,2025-06-07T14:16:57.547653800,0,0,129,4,
2467,2025-06-07T14:16:58.162688700,0,0,85,5,
2468,2025-06-07T14:16:59.115777700,0,0,87,6,
2469,2025-06-07T14:17:00.094900200,0,0,79,7,
2470,2025-06-07T14:17:00.509899700,0,0,116,12,
2471,2025-06-07T14:17:01.751063400,1,1,104,17,
2472,2025-06-07T14:17:02.436112800,0,0,123,21,
2473,2025-06-07T14:17:03.364110900,0,0,125,23,
2474,2025-06-07T14:17:03.997625500,0,0,128,26,
2475,2025-06-07T14:17:05.076733700,1,0,163,26,
2476,2025-06-07T14:17:05.683821700,0,0,214,26,
2477,2025-06-07T14:17:06.386872400,0,0,217,26,
2478,2025-06-07T14:17:07.229986700,0,0,243,26,
2479,2025-06-07T14:19:02.965874,13,13,144,3,
2480,2025-06-07T14:19:05.159608700,0,0,128,4,
2481,2025-06-07T14:19:05.779201400,0,0,85,5,
2482,2025-06-07T14:19:06.667203600,0,0,87,6,
2483,2025-06-07T14:19:07.694828800,0,0,79,7,
2484,2025-06-07T14:19:08.052352,1,1,117,12,
2485,2025-06-07T14:19:09.230128700,1,1,105,15,
2486,2025-06-07T14:19:09.824178400,0,0,125,19,
2487,2025-06-07T14:19:10.697310700,0,0,151,22,
2488,2025-06-07T14:19:11.356840200,0,0,96,25,
2489,2025-06-07T14:19:12.458432600,1,0,127,25,
2490,2025-06-07T14:19:13.202082600,1,1,179,25,
2491,2025-06-07T14:19:14.093164600,0,0,181,25,
2492,2025-06-07T14:19:15.043302500,0,0,207,25,
2493,2025-06-07T14:20:54.333806600,23,23,140,3,
2494,2025-06-07T14:20:56.110333100,1,1,123,4,
2495,2025-06-07T14:20:56.933432700,1,1,84,6,
2496,2025-06-07T14:20:57.633432300,0,0,89,6,
2497,2025-06-07T14:20:58.152117300,0,0,96,11,
2498,2025-06-07T14:20:58.921693200,0,0,127,11,
2499,2025-06-07T14:22:44.001528400,10,10,142,3,
2500,2025-06-07T14:23:09.517054500,12,11,141,3,
2501,2025-06-07T14:23:11.635778,1,1,124,4,
2502,2025-06-07T14:30:03.398303800,10,10,143,3,
2503,2025-06-07T14:30:04.965668500,1,1,122,4,
2504,2025-06-07T14:31:14.860894800,27,27,143,3,
2505,2025-06-07T14:31:16.795597600,1,1,122,4,
2506,2025-06-07T14:31:17.567117900,0,0,84,5,
2507,2025-06-07T14:31:18.377311700,0,0,85,6,
2508,2025-06-07T14:31:18.890313200,0,0,94,11,
2509,2025-06-07T14:31:19.781070800,0,0,120,15,
2510,2025-06-07T17:10:52.693318800,9,9,143,3,
2511,2025-06-07T17:10:55.518813800,0,0,93,4,
2512,2025-06-07T17:10:56.415327500,0,0,121,4,
2513,2025-06-07T17:11:03.181168200,0,0,124,5,
2514,2025-06-07T17:11:04.061751400,0,0,119,6,
2515,2025-06-07T17:11:05.088904400,0,0,139,7,
2516,2025-06-07T17:15:08.445195600,8,7,141,3,
2517,2025-06-07T17:15:09.835280600,0,0,94,4,
2518,2025-06-07T17:15:10.757530,0,0,121,4,
2519,2025-06-07T17:15:18.716087500,0,0,123,5,
2520,2025-06-07T17:15:19.618109800,0,0,120,6,
2521,2025-06-07T17:15:20.620611700,0,0,140,9,
2522,2025-06-07T17:17:02.981015700,11,11,141,3,
2523,2025-06-07T17:17:04.489101200,0,0,94,4,
2524,2025-06-07T17:17:05.418136,0,0,122,4,
2525,2025-06-07T17:17:52.507799200,11,11,140,3,
2526,2025-06-07T17:17:53.945317300,0,0,96,4,
2527,2025-06-07T17:17:54.857481600,0,0,122,4,
2528,2025-06-07T17:20:13.566471200,18,18,141,3,
2529,2025-06-07T17:20:15.009027,0,0,95,4,
2530,2025-06-07T17:20:15.907205800,0,0,123,4,
2531,2025-06-07T17:22:17.329446500,40,38,140,3,
2532,2025-06-07T17:22:18.853962200,0,0,94,4,
2533,2025-06-07T17:22:19.743584700,0,0,120,4,
2534,2025-06-07T17:23:43.358648900,8,8,141,3,
2535,2025-06-07T17:23:44.765685900,0,0,95,4,
2536,2025-06-07T17:23:45.694811600,0,0,123,4,
2537,2025-06-07T17:23:58.806883,6,6,124,5,
2538,2025-06-07T17:24:46.751721200,163,163,148,4,
2539,2025-06-07T17:24:48.105836,0,0,96,4,
2540,2025-06-07T17:24:49.021919300,0,0,123,4,
2541,2025-06-07T17:25:02.171394300,3,2,126,5,
2542,2025-06-07T17:26:33.637627500,138,137,149,4,
2543,2025-06-07T17:26:35.092300500,0,0,100,4,
2544,2025-06-07T17:26:35.988850400,0,0,127,4,
2545,2025-06-07T17:26:49.155295600,3,3,117,5,
2546,2025-06-07T17:36:48.819458400,164,164,148,4,
2547,2025-06-07T17:36:50.485489300,0,0,103,4,
2548,2025-06-07T17:36:51.437727700,0,0,129,4,
2549,2025-06-07T17:37:04.469077900,5,5,125,5,
2550,2025-06-07T17:41:28.409058300,249,249,147,4,
2551,2025-06-07T17:41:30.650210500,0,0,105,4,
2552,2025-06-07T17:41:31.584966100,0,0,132,4,
2553,2025-06-07T17:41:44.709181700,6,6,118,7,
2554,2025-06-07T17:45:33.312148,171,171,149,4,
2555,2025-06-07T17:45:34.696239800,0,0,106,4,
2556,2025-06-07T17:45:35.614385700,0,0,134,4,
2557,2025-06-07T17:45:46.561151200,6,6,126,5,
2558,2025-06-07T17:47:22.838935400,254,253,149,4,
2559,2025-06-07T17:47:24.551100600,0,0,110,4,
2560,2025-06-07T17:47:25.837780100,0,0,138,4,
2561,2025-06-07T17:47:36.781305300,9,9,125,5,
2562,2025-06-07T17:51:11.988351100,219,219,151,4,
2563,2025-06-07T17:51:13.334871700,0,0,111,4,
2564,2025-06-07T17:51:14.330038900,0,0,140,4,
2565,2025-06-07T17:52:37.892324,9,9,140,3,
2566,2025-06-07T17:52:39.218972500,0,0,95,4,
2567,2025-06-07T17:52:40.213730600,0,0,123,4,
2568,2025-06-07T17:54:11.119195500,8,7,140,3,
2569,2025-06-07T17:54:12.075200400,0,0,113,4,
2570,2025-06-07T17:55:28.638393800,8,8,140,3,
2571,2025-06-07T17:55:29.509916,0,0,112,4,
2572,2025-06-07T17:56:25.356780700,288,287,149,12,
2573,2025-06-07T17:56:28.542897800,0,0,211,14,
2574,2025-06-07T17:56:30.641220,0,0,258,15,
2575,2025-06-07T18:01:23.201590,155,155,148,6,
2576,2025-06-07T18:01:25.744619900,0,0,207,6,
2577,2025-06-07T18:01:28.138336800,0,0,208,10,
2578,2025-06-07T18:02:32.977206,12,12,140,3,
2579,2025-06-07T18:02:33.899269800,0,0,113,4,
2580,2025-06-07T18:05:53.400093500,7,7,140,3,
2581,2025-06-07T18:05:54.346258100,0,0,114,4,
2582,2025-06-07T18:09:04.604922800,8,8,141,3,
2583,2025-06-07T18:09:05.485924900,0,0,113,4,
2584,2025-06-07T18:11:55.116562200,12,12,141,3,
2585,2025-06-07T18:11:56.026671800,0,0,112,4,
2586,2025-06-07T18:16:22.774422800,9,9,139,3,
2587,2025-06-07T18:16:23.982500100,0,0,114,4,
2588,2025-06-07T18:16:53.462551900,8,8,140,3,
2589,2025-06-07T18:16:54.375120100,3,3,113,4,
2590,2025-06-08T10:00:06.131473800,15,15,139,3,
2591,2025-06-08T10:00:07.149478100,0,0,113,4,
2592,2025-06-08T10:02:14.022304100,11,11,141,3,
2593,2025-06-08T10:02:14.977368600,0,0,113,4,
2594,2025-06-08T10:02:39.898433500,4,4,116,8,
2595,2025-06-08T10:12:44.918615400,10,10,140,3,
2596,2025-06-08T10:12:45.880663100,0,0,113,4,
2597,2025-06-08T10:13:59.496438400,16,16,143,3,
2598,2025-06-08T10:14:00.438441400,0,0,113,4,
2599,2025-06-08T10:14:35.858854600,11,10,143,3,
2600,2025-06-08T10:14:36.836412400,1,1,112,4,
2601,2025-06-08T10:17:35.717131200,10,10,142,3,
2602,2025-06-08T10:17:36.657138,0,0,113,4,
2603,2025-06-08T10:18:37.796800200,338,338,143,3,
2604,2025-06-08T10:18:40.315840500,0,0,106,4,
2605,2025-06-08T10:18:42.970422900,17,16,143,3,
2606,2025-06-08T10:18:44.367428200,0,0,113,4,
2607,2025-06-08T10:19:20.018844400,24,24,144,3,
2608,2025-06-08T10:19:20.908850100,0,0,113,4,
2609,2025-06-08T10:19:38.125557,3,3,123,5,
2610,2025-06-08T10:25:23.327556800,11,10,143,3,
2611,2025-06-08T10:26:37.540381100,11,11,143,3,
2612,2025-06-08T10:26:38.565386200,0,0,136,4,
2613,2025-06-08T10:26:39.559386500,1,1,114,5,
2614,2025-06-08T10:30:27.337951100,12,11,51,7,
2615,2025-06-08T10:30:28.471949700,1,1,90,14,
2616,2025-06-08T10:32:15.831434800,14,13,142,3,
2617,2025-06-08T10:32:16.748433300,6,6,113,4,
2618,2025-06-08T10:32:18.783435700,3,3,114,5,
2619,2025-06-08T10:33:38.780811900,108,108,152,4,
2620,2025-06-08T10:33:39.550333300,7,7,114,4,
2621,2025-06-08T10:33:41.617848500,5,5,115,5,
2622,2025-06-08T10:35:53.009380100,186,181,151,4,
2623,2025-06-08T10:35:53.860379500,9,9,112,4,
2624,2025-06-08T10:35:55.735903,8,8,115,5,
2625,2025-06-08T10:36:48.912976200,134,134,152,4,
2626,2025-06-08T10:36:49.715976500,8,8,114,4,
2627,2025-06-08T10:36:51.720068,12,12,115,5,
2628,2025-06-08T10:37:05.047704800,127,127,151,4,
2629,2025-06-08T10:37:05.971222600,5,5,114,4,
2630,2025-06-08T10:37:07.820221800,7,7,115,5,
2631,2025-06-08T10:38:28.350262500,244,244,149,8,
2632,2025-06-08T10:38:36.944583400,0,0,220,23,
2633,2025-06-08T10:38:40.127584900,192,192,294,30,
2634,2025-06-08T10:38:46.288542100,0,0,257,41,
2635,2025-06-08T10:38:49.801363100,175,175,303,47,
2636,2025-06-08T10:39:11.962318100,5,-1,468,47,
2637,2025-06-08T10:39:18.921747900,0,0,550,47,
2638,2025-06-08T10:39:22.917312,130,130,315,48,
2639,2025-06-08T10:41:59.748700700,210,210,151,4,
2640,2025-06-08T10:42:00.870697400,40,40,135,4,
2641,2025-06-08T10:42:02.657700600,3,-1,144,4,
2642,2025-06-08T10:43:03.961137500,15,15,146,3,
2643,2025-06-08T10:43:05.265650800,8,8,91,6,
2644,2025-06-08T10:52:57.487599,127,127,155,4,
2645,2025-06-08T10:52:58.546117900,11,11,135,4,
2646,2025-06-08T11:32:32.631553600,117,117,151,4,
2647,2025-06-08T11:32:33.471069400,14,14,93,6,
2648,2025-06-08T11:43:25.296134700,114,114,151,4,
2649,2025-06-08T11:43:26.128139,19,19,137,4,
2650,2025-06-08T11:45:00.103665800,127,127,152,4,
2651,2025-06-08T11:45:00.876782,29,29,138,4,
2652,2025-06-08T11:46:28.785821900,172,172,151,4,
2653,2025-06-08T11:46:29.641834500,42,41,138,4,
2654,2025-06-08T11:46:37.721303700,11,8,143,3,
2655,2025-06-08T11:46:38.644308600,8,8,137,4,
2656,2025-06-08T11:47:32.070702,8,7,143,3,
2657,2025-06-08T11:47:32.998751500,8,8,137,4,
2658,2025-06-08T11:47:57.469512300,12,11,143,3,
2659,2025-06-08T11:47:58.662505700,12,12,136,4,
2660,2025-06-08T11:53:01.815196300,10,9,143,3,
2661,2025-06-08T11:53:02.751224700,7,7,91,6,
2662,2025-06-08T13:51:28.701799300,14,12,142,3,
2663,2025-06-08T13:51:29.756802700,33,33,136,4,
2664,2025-06-08T13:53:11.072858800,12,11,140,3,
2665,2025-06-08T13:53:12.213867800,25,25,91,6,
2666,2025-06-08T13:53:34.715023100,11,9,140,3,
2667,2025-06-08T13:53:35.860018300,24,24,136,4,
2668,2025-06-08T13:53:47.814756700,64,64,141,3,
2669,2025-06-08T13:53:48.774759700,37,37,136,4,
2670,2025-06-08T13:57:21.403787400,9,8,142,3,
2671,2025-06-08T13:57:22.377787300,0,0,112,4,
2672,2025-06-08T13:58:03.157352700,12,11,142,3,
2673,2025-06-08T13:58:04.158351800,0,0,113,4,
2674,2025-06-08T13:58:23.566244100,0,0,110,9,
2675,2025-06-08T13:58:24.238245700,0,0,132,11,
2676,2025-06-08T14:00:03.616360800,2,2,338,52,
2677,2025-06-08T14:00:04.842422800,0,0,365,52,
2678,2025-06-08T14:00:52.769669,0,0,263,54,
2679,2025-06-08T14:00:53.974664200,0,0,290,54,
2680,2025-06-08T14:03:34.808175300,10,9,142,3,
2681,2025-06-08T14:03:35.963199800,0,0,107,4,
2682,2025-06-08T14:04:20.687504600,10,8,143,3,
2683,2025-06-08T14:04:21.601553200,0,0,112,4,
2684,2025-06-08T14:04:41.132972500,0,0,110,8,
2685,2025-06-08T14:04:41.767970300,0,0,133,10,
2686,2025-06-08T14:17:04.832354,11,11,141,3,
2687,2025-06-08T14:17:05.989358700,7,7,137,4,
2688,2025-06-08T14:17:07.810868200,2,-1,145,4,
2689,2025-06-08T14:17:35.209038300,11,11,142,3,
2690,2025-06-08T14:17:36.070082500,0,0,113,4,
2691,2025-06-08T14:18:31.988831900,9,9,142,3,
2692,2025-06-08T14:18:32.874838400,0,0,113,4,
2693,2025-06-08T14:18:52.216524900,0,0,111,5,
2694,2025-06-08T14:18:52.871522700,0,0,132,8,
2695,2025-06-08T14:20:25.734332200,12,11,141,3,
2696,2025-06-08T14:20:27.366845100,0,0,105,4,
2697,2025-06-08T14:20:47.311579900,0,0,109,8,
2698,2025-06-08T14:20:47.964576600,0,0,133,10,
2699,2025-06-08T14:22:12.637727,1,1,327,54,
2700,2025-06-08T14:22:13.879725400,123,123,406,54,
2701,2025-06-08T14:22:14.531726900,1,1,455,54,
2702,2025-06-08T14:24:11.173429700,9,8,141,3,
2703,2025-06-08T14:24:12.117435100,1,1,120,4,
2704,2025-06-08T14:31:26.252624400,8,8,141,3,
2705,2025-06-08T14:31:28.238647400,1,1,123,4,
2706,2025-06-08T14:32:19.465763400,8,8,141,3,
2707,2025-06-08T14:32:21.533766,1,1,123,4,
2708,2025-06-08T14:37:27.170371600,8,7,141,3,
2709,2025-06-08T14:37:43.466495200,10,10,142,3,
2710,2025-06-08T14:38:56.162398600,7,7,141,3,
2711,2025-06-08T14:38:58.164400200,1,1,123,4,
2712,2025-06-08T14:40:04.886183600,7,6,141,3,
2713,2025-06-08T14:40:06.911186400,1,1,123,4,
2714,2025-06-08T14:44:40.910676700,8,8,142,3,
2715,2025-06-08T14:44:42.909679700,1,1,123,4,
2716,2025-06-08T14:46:56.583366500,8,8,141,3,
2717,2025-06-08T14:46:58.509402500,1,1,123,4,
2718,2025-06-08T14:48:01.814785100,9,9,141,3,
2719,2025-06-08T14:48:03.921789200,1,1,124,4,
2720,2025-06-08T14:51:14.001921600,7,7,141,3,
2721,2025-06-08T14:51:16.496951600,1,1,123,4,
2722,2025-06-08T14:52:31.400516300,12,11,141,3,
2723,2025-06-08T14:52:33.468515600,2,2,122,4,
2724,2025-06-08T14:54:53.466770200,14,11,147,3,
2725,2025-06-08T14:54:55.469775500,1,1,122,4,
2726,2025-06-08T14:57:24.966008200,7,7,142,3,
2727,2025-06-08T14:57:27.039053300,1,1,122,4,
2728,2025-06-08T14:58:14.679485,12,11,77,3,
2729,2025-06-08T14:58:16.655515100,1,1,99,4,
2730,2025-06-08T15:01:52.976936600,9,9,142,3,
2731,2025-06-08T15:01:55.061936600,1,1,122,4,
2732,2025-06-08T15:21:16.466879500,11,11,142,3,
2733,2025-06-08T15:33:57.385858400,7,7,142,3,
2734,2025-06-08T15:35:00.311567900,6,6,141,3,
2735,2025-06-08T15:35:02.358082700,1,1,122,4,
2736,2025-06-08T15:35:43.265412100,8,8,142,3,
2737,2025-06-08T15:35:45.296415900,2,2,122,4,
2738,2025-06-08T15:37:36.542789700,9,9,142,3,
2739,2025-06-08T15:39:49.540858800,8,8,141,3,
2740,2025-06-08T15:41:30.561453600,7,7,141,3,
2741,2025-06-08T15:43:35.937113300,7,7,141,3,
2742,2025-06-08T15:45:39.853557800,14,14,141,3,
2743,2025-06-08T15:47:41.220164100,8,7,143,3,
2744,2025-06-08T15:48:02.404828,7,7,141,3,
2745,2025-06-08T15:48:25.657932700,0,0,280,12,
2746,2025-06-08T15:50:43.355768200,7,7,141,3,
2747,2025-06-08T15:51:06.753858900,0,0,280,13,
2748,2025-06-08T15:56:32.599076900,7,7,141,3,
2749,2025-06-08T15:57:05.362587400,12,11,144,3,
2750,2025-06-08T15:57:06.355589400,8,7,140,4,
2751,2025-06-08T15:57:09.379610700,0,0,137,5,
2752,2025-06-08T15:57:09.814610200,4,4,166,10,
2753,2025-06-08T15:57:11.614609700,2,-1,172,10,
2754,2025-06-08T15:57:13.161609200,0,0,168,14,
2755,2025-06-08T15:57:14.083614200,0,0,173,14,
2756,2025-06-08T15:57:14.982614600,0,0,192,17,
2757,2025-06-08T15:57:27.210694100,1,1,194,21,
2758,2025-06-08T15:57:27.810735,4,4,218,24,
2759,2025-06-08T15:57:43.066432200,9,9,141,3,
2760,2025-06-08T15:58:06.451556200,0,0,281,14,
2761,2025-06-10T19:11:13.159857400,189,189,159,6,
2762,2025-06-10T19:14:38.959120,0,0,214,20,
2763,2025-06-10T19:14:40.512762800,0,0,214,22,
2764,2025-06-10T19:19:55.636342900,160,159,157,6,
2765,2025-06-10T19:19:59.954137,0,0,192,6,
2766,2025-06-10T19:20:02.956096,0,0,217,6,
2767,2025-06-10T19:23:39.019431,184,184,156,6,
2768,2025-06-10T19:23:45.592440200,0,0,175,13,
2769,2025-06-10T19:23:46.856707500,0,0,187,15,
2770,2025-06-11T16:26:21.237645900,11,11,144,3,
2771,2025-06-11T16:26:22.316700700,9,9,139,4,
2772,2025-06-11T16:26:25.273002700,0,0,128,5,
2773,2025-06-11T16:26:25.672077100,5,4,175,7,
2774,2025-06-11T16:26:27.437410500,2,-1,181,7,
2775,2025-06-11T16:26:28.980594300,0,0,227,7,
2776,2025-06-11T16:26:29.871864700,0,0,207,8,
2777,2025-06-11T16:26:30.792990700,0,0,193,12,
2778,2025-06-11T16:26:41.472252600,6,6,235,15,
2779,2025-06-11T16:26:42.101252100,0,0,283,17,
2780,2025-06-11T16:26:42.481792600,4,4,311,17,
2781,2025-06-11T16:26:44.172570300,3,3,363,17,
2782,2025-06-11T16:26:47.762657900,0,0,320,18,
2783,2025-06-11T16:26:49.140706400,1,1,353,18,
2784,2025-06-11T16:26:58.200150900,0,0,351,19,
2785,2025-06-11T16:26:58.534841500,0,0,376,19,
2786,2025-06-11T16:28:05.188192700,22,22,145,3,
2787,2025-06-11T16:28:06.259950,17,17,139,4,
2788,2025-06-11T16:28:09.200263500,0,0,137,5,
2789,2025-06-11T16:28:09.618283800,5,5,167,9,
2790,2025-06-11T16:28:11.359579900,2,-1,174,9,
2791,2025-06-11T16:28:12.914429100,0,0,206,12,
2792,2025-06-11T16:28:13.869423,0,0,210,12,
2793,2025-06-11T16:28:14.752243100,0,0,230,15,
2794,2025-06-11T16:28:25.618530600,6,6,235,18,
2795,2025-06-11T16:28:26.209416400,4,4,240,22,
2796,2025-06-11T16:28:26.574786300,5,5,224,25,
2797,2025-06-11T16:28:28.273335200,2,2,261,28,
2798,2025-06-11T16:28:31.896466300,0,0,276,31,
2799,2025-06-11T16:28:33.283299500,5,5,269,34,
2800,2025-06-11T16:28:42.383407800,0,0,292,35,
2801,2025-06-11T16:28:42.416408,0,0,371,21,
2802,2025-06-11T16:28:42.795408900,0,0,317,35,
2803,2025-06-11T16:28:43.470404600,6,6,388,26,
2804,2025-06-11T16:28:44.781474900,0,0,442,26,
2805,2025-06-11T16:28:46.144276900,1,1,474,26,
2806,2025-06-11T16:28:54.059289500,4,4,532,26,
2807,2025-06-11T16:29:07.130931300,0,0,632,26,
2808,2025-06-11T16:29:07.443078700,0,0,654,26,
2809,2025-06-11T16:29:31.158849300,0,0,653,27,
2810,2025-06-11T16:29:31.536852100,3,3,544,28,
2811,2025-06-11T16:29:32.806391500,0,0,596,28,
2812,2025-06-11T16:30:04.384086200,8,8,143,3,
2813,2025-06-11T16:30:06.282090800,1,1,122,4,
2814,2025-06-11T16:30:26.770814200,1,0,371,35,
2815,2025-06-11T16:30:27.266326200,4,4,420,35,
2816,2025-06-11T16:30:29.916947,0,0,375,36,
2817,2025-06-11T16:30:31.272404,1,1,407,36,
2818,2025-06-11T16:30:39.370828500,0,0,405,38,
2819,2025-06-11T16:30:51.394227900,0,0,481,39,
2820,2025-06-11T16:30:51.700241300,0,0,504,39,
